Image Path,Caption
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame6774_leftImg8bit.jpg,a view of a street from a car
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame28653_leftImg8bit.jpg,a motorcyclist drives down a road with a white wall on one side
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame2073_leftImg8bit.jpg,a street with a truck and a sign on it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame13506_leftImg8bit.jpg,a view of a street from a car
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame3808_leftImg8bit.jpg,a view of a street from the back of a car
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame13799_leftImg8bit.jpg,a street with a motorbike and a parked car
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame4210_leftImg8bit.jpg,a view of a road with a billboard on the side
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame7477_leftImg8bit.jpg,a view of a street from the back of a vehicle
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame22271_leftImg8bit.jpg,a man riding a motorcycle down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame17423_leftImg8bit.jpg,a street in the middle of a city with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame16065_leftImg8bit.jpg,a view of a road with a truck driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0735_leftImg8bit.jpg,a street with a yellow bus and a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame19358_leftImg8bit.jpg,a yellow bus driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame16576_leftImg8bit.jpg,a street with parked cars and a building in the background
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame11495_leftImg8bit.jpg,a woman walking down a street in a small town
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame12501_leftImg8bit.jpg,a car driving down a road with trees on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame18703_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame21948_leftImg8bit.jpg,a view of a street from the back of a vehicle
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame18009_leftImg8bit.jpg,a car and two motorcycles on a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame3092_leftImg8bit.jpg,a motorcycle is driving down a road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame15929_leftImg8bit.jpg,a man riding a motorcycle down a street with buildings in the background
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1921_leftImg8bit.jpg,a yellow school bus
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame24520_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame9567_leftImg8bit.jpg,a car driving down a street in front of tall buildings
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame16388_leftImg8bit.jpg,a man riding a motorcycle down a street in a small town
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame14806_leftImg8bit.jpg,a man riding a motorcycle down a road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame11847_leftImg8bit.jpg,a street with cars parked on both sides of the road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame2229_leftImg8bit.jpg,a street with buses and cars on it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame4807_leftImg8bit.jpg,a view from the front of a car on a road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0232_leftImg8bit.jpg,a yellow bus driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0169_leftImg8bit.jpg,a man on a motorcycle is riding down the street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame5924_leftImg8bit.jpg,a view of a street from the back of a car
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame4279_leftImg8bit.jpg,a truck driving down a road with a sign on it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame8690_leftImg8bit.jpg,a car driving down a dirt road with a shadow on the road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1369_leftImg8bit.jpg,a yellow bus driving down a road next to a tree
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame10434_leftImg8bit.jpg,a street with cars parked on both sides of the road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame5057_leftImg8bit.jpg,a view from the back of a car on a road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame17876_leftImg8bit.jpg,a street with a motorcycle on it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame16670_leftImg8bit.jpg,a street with a motorcycle parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame16480_leftImg8bit.jpg,a view of a street from the back of a vehicle
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame14478_leftImg8bit.jpg,a dirt road with garbage and trees on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1724_leftImg8bit.jpg,a truck driving down a road with trees and bushes
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame11406_leftImg8bit.jpg,a street in india with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame11024_leftImg8bit.jpg,a narrow street with houses on both sides
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0000_leftImg8bit.jpg,a yellow bus on the road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame28011_leftImg8bit.jpg,a street in a village with a man on a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame17296_leftImg8bit.jpg,a man on a motorcycle is riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame2164_leftImg8bit.jpg,a street with a bus and a car on it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1631_leftImg8bit.jpg,a street with a car parked in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0648_leftImg8bit.jpg,a view of a street from the back of a car
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame25751_leftImg8bit.jpg,a man walking down the street in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame6876_leftImg8bit.jpg,a view of a narrow street in a village
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame29135_leftImg8bit.jpg,a view from the back of a motorbike on a road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame3973_leftImg8bit.jpg,a street with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame2445_leftImg8bit.jpg,a yellow bus driving down a road with other vehicles
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame4689_leftImg8bit.jpg,a car driving down a road with people walking on the side
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1964_leftImg8bit.jpg,a view of a street from the back of a car
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame29624_leftImg8bit.jpg,a yellow and black tuk tuk on the road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame18338_leftImg8bit.jpg,a street with a motorcycle and a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame14337_leftImg8bit.jpg,a street with a bus parked on the side
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame5732_leftImg8bit.jpg,a man riding a motorcycle down a narrow street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1847_leftImg8bit.jpg,a man riding a motorcycle down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame4739_leftImg8bit.jpg,a woman and child walking down a street in the middle of the day
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1080_leftImg8bit.jpg,a street with a motorcycle and a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame10708_leftImg8bit.jpg,a narrow alley with a motorcycle parked in the middle
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame2985_leftImg8bit.jpg,a view from the front of a vehicle on a rural road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame1115_leftImg8bit.jpg,a man is walking down the road next to a sign
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame17005_leftImg8bit.jpg,a street with a blue tarp covering it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame15770_leftImg8bit.jpg,a man riding a motorcycle down a dirt road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame16930_leftImg8bit.jpg,a street with parked cars and motorcycles in the middle of a city
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame14733_leftImg8bit.jpg,a man riding a motorcycle down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame6335_leftImg8bit.jpg,a man on a motorcycle riding down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame17177_leftImg8bit.jpg,a street with a blue tarp over it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame9334_leftImg8bit.jpg,a motorcyclist rides down a road in front of tall buildings
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame3680_leftImg8bit.jpg,a view of a road with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame21700_leftImg8bit.jpg,a man is walking down the street in front of a building
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame2707_leftImg8bit.jpg,a view of a street with buses and cars
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame17672_leftImg8bit.jpg,a street in india with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame3754_leftImg8bit.jpg,a view of a road with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame15682_leftImg8bit.jpg,a man riding a motor scooter down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame15290_leftImg8bit.jpg,a man riding a motorcycle down a narrow road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame11935_leftImg8bit.jpg,a car driving down a street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame32493_leftImg8bit.jpg,a street with a motorcyclist and a person on a scooter
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame3902_leftImg8bit.jpg,a street with a car parked on the side of it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame7884_leftImg8bit.jpg,a view of a road with a car driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0276_leftImg8bit.jpg,a yellow bus driving down a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame9980_leftImg8bit.jpg,a woman walking down the street with a truck behind her
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0820_leftImg8bit.jpg,a view from the back of a motorbike on a street
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame19794_leftImg8bit.jpg,a street with a truck parked on the side of it
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame0022_leftImg8bit.jpg,a yellow bus
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame3538_leftImg8bit.jpg,a red car is parked on the side of the road
/home/harshabommana/idd20kII/leftImg8bit/train/252/frame22608_leftImg8bit.jpg,a man is walking down the street with garbage and trash
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame69499_leftImg8bit.jpg,a narrow street with motorcycles and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame7609_leftImg8bit.jpg,a man on a motorcycle is riding down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame63044_leftImg8bit.jpg,a man riding a horse down a narrow street
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame62271_leftImg8bit.jpg,a street with many vehicles and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame3159_leftImg8bit.jpg,a busy street with many vehicles and people walking and driving
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame13476_leftImg8bit.jpg,a man is walking down the street with a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame10612_leftImg8bit.jpg,a busy street with many motorcycles and people walking
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame69817_leftImg8bit.jpg,a street with a car parked in the middle of it
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame7959_leftImg8bit.jpg,a bus driving down a street in a city
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame5584_leftImg8bit.jpg,a street with a few people walking and a few cars
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame6984_leftImg8bit.jpg,a street with motorcycles and cars driving down it
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame12976_leftImg8bit.jpg,a street with cows and a truck
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame63180_leftImg8bit.jpg,a street with a tuk tuk and motorcycles parked in the middle
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame5184_leftImg8bit.jpg,a busy street with people walking and cars driving
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame0524_leftImg8bit.jpg,a busy street with many people and vehicles
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame54430_leftImg8bit.jpg,a truck driving down a street with people walking in front of it
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame1884_leftImg8bit.jpg,a busy street with people walking and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame66999_leftImg8bit.jpg,a narrow street with a motorcycle and a man on a motorcycle
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame58930_leftImg8bit.jpg,"a street in hyderabad, india"
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame3684_leftImg8bit.jpg,a street with many people walking and riding motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame5409_leftImg8bit.jpg,a busy street with many vehicles and motorcycles
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame60726_leftImg8bit.jpg,a narrow alleyway with a motorcycle parked in the middle
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame57135_leftImg8bit.jpg,a street with cars parked on both sides of the road
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame64408_leftImg8bit.jpg,motorcycles are parked on the side of a road
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame51385_leftImg8bit.jpg,a street with motor scooters and motorcycles on it
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame64067_leftImg8bit.jpg,a street with a motorcycle and a man on a motorbike
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame14521_leftImg8bit.jpg,a street with a motorcycle and people walking down it
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame9310_leftImg8bit.jpg,a street with many motorcycles and trucks
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame3009_leftImg8bit.jpg,a man riding a motorcycle down a city street
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame73317_leftImg8bit.jpg,a man is riding a motorcycle down a narrow street
/home/harshabommana/idd20kII/leftImg8bit/train/237/frame73885_leftImg8bit.jpg,a narrow alley with people on motorcycles and a building
